NPL_STATUS,NPL_STATUS_DATE,LATITUDE,LONGITUDE,FEDERAL_STATUS,LAST_UPDATED
Deleted from the Final NPL,7/2/97,41.5575,-72.91083,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/1/97,39.5126,-75.71,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/25/97,42.05,-75.81805,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/8/97,30.058,-93.8093,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/1/97,48.21833,-101.3292,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/25/97,42.34528,-83.09166,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/3/97,40.07555,-74.49943,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/3/97,40.0789,-74.5061,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/27/96,40.14971,-75.22721,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/20/96,34.16333,-106.9201,F (Federal),2/27/14
Deleted from the Final NPL,12/20/96,39.79166,-104.9361,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/16/96,44.86306,-93.20471,F (Federal),2/27/14
Deleted from the Final NPL,12/11/96,43.19443,-88.07221,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/21/96,39.4743,-121.5703,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/14/96,45.48166,-94.135,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/18/96,41.41611,-73.95471,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/17/96,45.317,-93.3317,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/11/96,25.83333,-80.34721,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/9/96,35.08361,-89.37249,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/9/96,25.7434,-80.3112,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/2/96,39.8218,-76.6944,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/30/96,45.64943,-122.7318,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/30/96,46.3231,-119.2848,F (Federal),2/27/14
Deleted from the Final NPL,9/26/96,47.14111,-122.4889,F (Federal),2/27/14
Deleted from the Final NPL,9/23/96,45.6616,-122.6572,F (Federal),2/27/14
Deleted from the Final NPL,9/11/96,37.90833,-122.325,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/6/96,41.66388,-86.28028,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/29/96,39.3465,-77.9095,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/13/96,44.3553,-103.7615,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/5/96,32.74333,-96.93666,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/26/96,64.8203,-147.7038,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/26/96,37.6685,-86.1242,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/9/96,39.7654,-86.1918,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/5/96,46.075,-97.15833,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/5/96,45.62443,-121.2056,G (General or Non-federal),2/27/14
Deleted from the Final NPL,6/12/96,39.67028,-75.56166,G (General or Non-federal),2/27/14
Deleted from the Final NPL,6/5/96,45.228,-93.3122,G (General or Non-federal),2/27/14
Deleted from the Final NPL,6/3/96,39.07072,-84.49122,G (General or Non-federal),2/27/14
Deleted from the Final NPL,5/17/96,38.08193,-85.725,G (General or Non-federal),2/27/14
Deleted from the Final NPL,5/16/96,45.00863,-92.91813,G (General or Non-federal),2/27/14
Deleted from the Final NPL,5/7/96,45.3653,-93.2246,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/30/96,35.0625,-85.27638,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/29/96,37.7336,-97.3266,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/29/96,35.35971,-89.60193,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/26/96,47.50653,-94.89271,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/25/96,38.19111,-85.88306,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/10/96,43.00166,-85.70333,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/1/96,37.05166,-97.05166,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/21/96,35.48138,-86.78416,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/16/96,32.3,-90.14583,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/8/96,43.24721,-76.41278,G (General or Non-federal),2/27/14
Deleted from the Final NPL,1/31/96,44.90333,-83.44221,G (General or Non-federal),2/27/14
Deleted from the Final NPL,1/26/96,41.89361,-84.01721,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/27/95,25.5367,-80.4124,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/4/95,32.46583,-94.06916,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/29/95,40.68443,-73.40611,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/29/95,41.00375,-74.24375,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/28/95,32.7174,-97.3256,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/25/95,40.65583,-91.43471,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/22/95,30.3025,-83.01305,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/21/95,48.29945,-122.6133,F (Federal),2/27/14
Deleted from the Final NPL,9/13/95,40.06333,-74.34861,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/31/95,43.175,-93.205,G (General or Non-federal),2/27/14
Deleted from the Final NPL,7/24/95,44.5718,-92.9277,G (General or Non-federal),2/27/14
Deleted from the Final NPL,6/28/95,28.10083,-82.00971,G (General or Non-federal),2/27/14
Deleted from the Final NPL,6/15/95,44.7684,-93.0406,G (General or Non-federal),2/27/14
Deleted from the Final NPL,5/25/95,45.62958,-121.985,F (Federal),2/27/14
Deleted from the Final NPL,5/22/95,47.11941,-122.63,F (Federal),2/27/14
Deleted from the Final NPL,5/1/95,40.7384,-73.4264,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/19/95,42.72528,-83.61028,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/4/95,26.21867,-80.14276,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/3/95,32.46638,-80.74111,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/24/95,40.76,-73.9025,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/23/95,28.6969,-99.8176,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/20/95,43.21666,-85.75333,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/15/95,45.09583,-93.23333,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/15/95,44.13086,-92.50063,G (General or Non-federal),2/27/14
Deleted from the Final NPL,1/24/95,36.6784,-76.5839,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/14/94,45.58333,-122.6617,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/20/94,42.8638,-75.5687,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/9/94,40.78333,-73.11028,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/8/94,37.27138,-93.31778,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/2/94,41.70833,-71.82916,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/30/94,42.58666,-79.12861,G (General or Non-federal),2/27/14
Deleted from the Final NPL,8/23/94,46.5723,-120.5089,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/3/94,40.36166,-74.40138,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/30/93,31.83166,-86.61305,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/2/93,45.31778,-85.26666,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/19/93,41.9796,-70.6854,G (General or Non-federal),2/27/14
Deleted from the Final NPL,11/9/93,39.08693,-95.72611,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/21/93,41.14333,-95.81333,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/6/93,43.058,-92.6696,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/1/93,46.5846,-120.5556,G (General or Non-federal),2/27/14
Deleted from the Final NPL,5/28/93,41.1162,-74.159,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/22/93,39.795,-104.9424,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/8/93,30.47416,-87.35138,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/5/93,44.75666,-91.45833,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/30/92,43.63821,-95.934,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/23/92,47.7847,-116.9458,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/23/92,44.73,-85.8575,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/14/92,42.09763,-75.99833,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/14/92,37.72611,-97.40083,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/14/92,34.7896,-106.7205,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/14/92,41.77471,-78.77166,G (General or Non-federal),2/27/14
Deleted from the Final NPL,1/6/92,39.92471,-74.19666,G (General or Non-federal),2/27/14
Deleted from the Final NPL,1/6/92,37.7371,-97.3156,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/10/91,38.59166,-121.5033,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/10/91,39.9413,-75.2671,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/10/91,44.99556,-93.28056,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/10/91,40.0453,-86.4723,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/21/91,40.22916,-74.04528,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/11/91,39.43778,-87.39138,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/11/91,42.31583,-87.9537,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/11/91,39.84471,-85.60528,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/11/91,43.41221,-86.32888,G (General or Non-federal),2/27/14
Deleted from the Final NPL,5/31/90,40.5794,-75.6564,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/22/89,35.6349,-91.2255,G (General or Non-federal),2/27/14
Deleted from the Final NPL,5/31/89,40.547,-75.4475,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/23/89,39.8337,-75.3775,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/17/89,39.65778,-75.57776,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/22/89,39.8478,-74.9455,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/22/89,40.50028,-74.78,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/21/89,30.66068,-84.69375,G (General or Non-federal),2/27/14
Deleted from the Final NPL,2/13/89,42.1497,-80.1333,G (General or Non-federal),2/27/14
Deleted from the Final NPL,1/19/89,37.2569,-80.1675,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/23/88,45.7549,-122.4464,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/1/88,28.0318,-82.4015,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/1/88,25.8047,-80.2772,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/18/88,29.6244,-95.1627,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/18/88,39.031,-76.46714,G (General or Non-federal),2/27/14
Deleted from the Final NPL,4/18/88,33.3728,-110.7332,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/7/86,39.885,-75.2125,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/7/86,40.1048,-74.5077,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/7/86,41.35753,-75.74068,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/7/86,45.6066,-95.8845,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/7/86,36.3381,-78.1661,G (General or Non-federal),2/27/14
Deleted from the Final NPL,9/8/83,43.41641,-84.62346,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/30/82,41.492241,-81.690973,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/30/82,39.26541,-76.6325,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/30/82,33.94028,-83.47195,G (General or Non-federal),2/27/14
Deleted from the Final NPL,12/30/82,33.411,-91.0538,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/29/95,18.34166,-64.885,G (General or Non-federal),2/27/14
Currently on the Final NPL,10/14/92,13.57291,-144.89736,F (Federal),2/27/14
Currently on the Final NPL,9/8/83,13.43916,-144.7474,G (General or Non-federal),2/27/14
Deleted from the Final NPL,10/16/09,17.70972,-64.79083,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/7/86,15.2118,145.72,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/7/86,7.41666,-151.78372,G (General or Non-federal),2/27/14
Deleted from the Final NPL,3/7/86,-14.3601,-170.772,G (General or Non-federal),2/27/14
